author,programming_language,hash,repo_url,severity,cvss2_integrity_impact,cvss3_integrity_impact,impact_score
Even Rouault,C++,baf0c1ad4572daa89caa3b12985bdd93530f0dd7,https://github.com/uclouvain/openjpeg,MEDIUM,NONE,NONE,3.6
Even Rouault,SQL,4241ae6fbbf1de9658764a80944dc8108f2b4154,https://github.com/uclouvain/openjpeg,MEDIUM,PARTIAL,HIGH,5.9
Even Rouault,SQL,dcac91b8c72f743bda7dbfa9032356bc8110098a,https://github.com/uclouvain/openjpeg,MEDIUM,PARTIAL,HIGH,5.9
Even Rouault,SQL,c535531f03369623b9b833ef41952c62257b507e,https://github.com/uclouvain/openjpeg,MEDIUM,PARTIAL,HIGH,5.9
Even Rouault,C++,2cd30c2b06ce332dede81cccad8b334cde997281,https://github.com/uclouvain/openjpeg,MEDIUM,PARTIAL,HIGH,5.9
Even Rouault,C++,e5285319229a5d77bf316bb0d3a6cbd3cb8666d9,https://github.com/uclouvain/openjpeg,MEDIUM,PARTIAL,HIGH,5.9
Karol Babioch,C,cc3824767bde397fedb8a1ae4786a222ba860c8d,https://github.com/uclouvain/openjpeg,HIGH,PARTIAL,HIGH,5.9
Even Rouault,C,2e5ab1d9987831c981ff05862e8ccf1381ed58ea,https://github.com/uclouvain/openjpeg,MEDIUM,PARTIAL,HIGH,5.9
Hugo Lefeuvre,C++,8ee335227bbcaf1614124046aa25e53d67b11ec3,https://github.com/uclouvain/openjpeg,MEDIUM,NONE,NONE,3.6
Andreas Bombe,C,07908124838afcc99c577d1d3e84cef2dbd39cb7,https://github.com/dosfstools/dosfstools,LOW,NONE,NONE,3.6
Andreas Bombe,C,e8eff147e9da1185f9afd5b25948153a3b97cf52,https://github.com/dosfstools/dosfstools,LOW,NONE,NONE,3.6
Behdad Esfahbod,C++,f96664974774bfeb237a7274f512f64aaafb201e,https://github.com/behdad/harfbuzz,HIGH,PARTIAL,LOW,4.7
Behdad Esfahbod,C++,63ef0b41dc48d6112d1918c1b1de9de8ea90adb5,https://github.com/behdad/harfbuzz,MEDIUM,PARTIAL,LOW,4.7
José F. Romaniello,JavaScript,1bb584bc382295eeb7ee8c4452a673a77a68b687,https://github.com/auth0/node-jsonwebtoken,HIGH,PARTIAL,HIGH,5.9
Jay Berkenbilt,C++,dea704f0ab7f625e1e7b3f9a1110b45b63157317,https://github.com/qpdf/qpdf,MEDIUM,NONE,NONE,3.6
Behdad Esfahbod,C,62e803b36173fd096d7ad460dd1d1db9be542593,https://github.com/harfbuzz/harfbuzz,MEDIUM,NONE,NONE,3.6
Ryan Duchene,unknown,c70631b1f80518411df2f88476041351110c6eac,https://github.com/duchenerc/artificial-intelligence,MEDIUM,PARTIAL,LOW,2.7
Alan T. DeKok,C,01173ec2426627dbb1e0d96c06c3ffa0b14d36d0,https://github.com/FreeRADIUS/pam_radius,MEDIUM,NONE,NONE,3.6
Ondrej Mular,Ruby,b9e7f061788c3b86a0c67d2d4158f067ec5eb625,https://github.com/ClusterLabs/pcs,MEDIUM,PARTIAL,HIGH,5.9
Tomas Jelinek,Ruby,bc6ad9086857559db57f4e3e6de66762291c0774,https://github.com/ClusterLabs/pcs,MEDIUM,PARTIAL,HIGH,5.2
Patrick Uiterwijk,Python,2e227f6023477cbdbefd577f15d0846aa40c8775,https://github.com/fedora-infra/mirrormanager2,HIGH,PARTIAL,HIGH,5.9
Patrick Uiterwijk,Python,eb9b542bc818071b9eee41c3583b7e6e172b3a53,https://github.com/fedora-infra/mirrormanager2,HIGH,PARTIAL,HIGH,5.9
Klacke Wikstrom,Erlang,9d8fb070e782c95821c90d0ca7372fc6d7316c78,https://github.com/klacke/yaws,MEDIUM,PARTIAL,LOW,2.7
Jeremy Stashewsky,JavaScript,e4fc2e0f9ee1b7a818d68f0ac7ea696f377b1534,https://github.com/salesforce/tough-cookie,MEDIUM,NONE,NONE,1.4
Peter Dettman,Java,a00b684465b38d722ca9a3543b8af8568e6bad5c,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,3.6
David Hook,Java,cd98322b171b15b3f88c5ec871175147893c31e6,https://github.com/bcgit/bc-java,HIGH,PARTIAL,HIGH,5.9
David Hook,Java,73780ac522b7795fc165630aba8d5f5729acc839,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,3.6
David Hook,Java,22467b6e8fe19717ecdf201c0cf91bacf04a55ad,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,3.6
David Hook,Java,21dcb3d9744c83dcf2ff8fcee06dbca7bfa4ef35,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,3.6
David Hook,Java,b0c3ce99d43d73a096268831d0d120ffc89eac7f,https://github.com/bcgit/bc-java,MEDIUM,PARTIAL,HIGH,3.6
David Hook,Java,843c2e60f67d71faf81d236f448ebbe56c62c647,https://github.com/bcgit/bc-java,MEDIUM,PARTIAL,HIGH,3.6
David Hook,Java,acaac81f96fec91ab45bd0412beaf9c3acd8defa,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,3.6
David Hook,Java,1127131c89021612c6eefa26dbe5714c194e7495,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,1.4
David Hook,Java,413b42f4d770456508585c830cfcde95f9b0e93b,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,1.4
David Hook,Java,50a53068c094d6cff37659da33c9b4505becd389,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,3.6
Peter Dettman,Java,790642084c4e0cadd47352054f868cc8397e2c00,https://github.com/bcgit/bc-java,MEDIUM,PARTIAL,HIGH,3.6
David Hook,Java,8a73f08931450c17c749af067b6a8185abdfd2c0,https://github.com/bcgit/bc-java,MEDIUM,NONE,NONE,1.4
djm,C,ac8147a06ed2e2403fb6b9a0c03e618a9333c0e9,https://github.com/openbsd/src,LOW,NONE,NONE,3.6
djm,C,c76fac666ea038753294f2ac94d310f8adece9ce,https://github.com/openbsd/src,MEDIUM,COMPLETE,HIGH,5.9
reyk,C,142cfc82b932bc211218fbd7bdda8c7ce83f19df,https://github.com/openbsd/src,HIGH,NONE,NONE,3.6
djm,C,a6981567e8e215acc1ef690c8dbb30f2d9b00a19,https://github.com/openbsd/src,MEDIUM,PARTIAL,LOW,1.4
djm,C,779974d35b4859c07bc3cb8a12c74b43b0a7d1e0,https://github.com/openbsd/src,MEDIUM,NONE,NONE,1.4
bluhm,C,ed8fdce754a5d8d14c09e989d8877707bd43906f,https://github.com/openbsd/src,MEDIUM,NONE,NONE,3.6
gilles,C,9dcfda045474d8903224d175907bfc29761dcb45,https://github.com/openbsd/src,HIGH,COMPLETE,HIGH,5.9
tobhe,C,7afb2d41c6d373cf965285840b85c45011357115,https://github.com/openbsd/src,HIGH,PARTIAL,HIGH,5.9
martijn,C,79a034b4aed29e965f45a13409268290c9910043,https://github.com/openbsd/src,MEDIUM,NONE,NONE,3.6
millert,C,6c3220444ed06b5796dedfd53a0f4becd903c0d1,https://github.com/openbsd/src,MEDIUM,NONE,NONE,3.6
Florian Schmaus,Java,a9d5cd4a611f47123f9561bc5a81a4555fe7cb04,https://github.com/igniterealtime/Smack,MEDIUM,NONE,NONE,3.6
Florian Schmaus,Java,059ee99ba0d5ff7758829acf5a9aeede09ec820b,https://github.com/igniterealtime/Smack,MEDIUM,NONE,NONE,3.6
plegall,PHP,f51ee90c66527fd7ff634f3e8d414cb670da068d,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,HIGH,5.9
plegall,PHP,b3157cbfd859c914911b114d4edbba4654758b57,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,HIGH,3.6
plegall,PHP,9a93d1f44b06605af84520509e7a0e8b64ab0c05,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,LOW,2.7
plegall,PHP,9dd92959f6975099e0c62163a846a4648a6a920f,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,HIGH,5.9
plegall,PHP,4b33a0fd199fd445b15a49927ea6a9a153e3877d,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,HIGH,5.9
plegall,PHP,7df3830c81716b959a2d0d3a0d8216b860ae0dc7,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,LOW,2.7
plegall,PHP,9004fdfc0b4a11cb32e9e15a5f67e4ec827e82dc,https://github.com/Piwigo/Piwigo,HIGH,PARTIAL,HIGH,5.9
plegall,PHP,6ec3f2d0fae0437f0c2cc8c475a26fb6aeb0d4cb,https://github.com/Piwigo/Piwigo,MEDIUM,PARTIAL,LOW,2.7
flop25,PHP,3dd6812412289a199564e63fffd0a9754010b9e0,https://github.com/Piwigo/Piwigo,HIGH,PARTIAL,HIGH,5.9
Florian Rüchel,Python,6e09a25d9b4b7aa7a506853210a9a14100b8bc9b,https://github.com/rohe/pysaml2,MEDIUM,PARTIAL,HIGH,6.0
David Bryant,C,d5bf76b5a88d044a1be1d5656698e3ba737167e5,https://github.com/dbry/WavPack,MEDIUM,PARTIAL,HIGH,5.9
David Bryant,C,36a24c7881427d2e1e4dc1cef58f19eee0d13aec,https://github.com/dbry/WavPack,MEDIUM,PARTIAL,HIGH,5.9
David Bryant,C,8e3fe45a7bac31d9a3b558ae0079e2d92a04799e,https://github.com/dbry/WavPack,MEDIUM,PARTIAL,HIGH,5.9
David Bryant,C++,070ef6f138956d9ea9612e69586152339dbefe51,https://github.com/dbry/WavPack,MEDIUM,NONE,NONE,3.6
David Bryant,C,bba5389dc598a92bdf2b297c3ea34620b6679b5b,https://github.com/dbry/WavPack,MEDIUM,NONE,NONE,3.6
David Bryant,C,4c0faba32fddbd0745cbfaf1e1aeb3da5d35b9fc,https://github.com/dbry/WavPack,MEDIUM,NONE,NONE,3.6
David Bryant,C,f68a9555b548306c5b1ee45199ccdc4a16a6101b,https://github.com/dbry/WavPack,MEDIUM,NONE,NONE,3.6
David Bryant,C++,33a0025d1d63ccd05d9dbaa6923d52b1446a62fe,https://github.com/dbry/WavPack,MEDIUM,NONE,NONE,3.6
David Bryant,C,bc6cba3f552c44565f7f1e66dc1580189addb2b4,https://github.com/dbry/WavPack,MEDIUM,NONE,NONE,3.6
Kovid Goyal,Python,aeb5b036a0bf657951756688b3c72bd68b6e4a7d,https://github.com/kovidgoyal/calibre,MEDIUM,PARTIAL,HIGH,5.9
dequis,C,701ab8129ba9ea64f569daedca9a8603abad740f,https://github.com/bitlbee/bitlbee,MEDIUM,NONE,NONE,3.6
dequis,C,30d598ce7cd3f136ee9d7097f39fa9818a272441,https://github.com/bitlbee/bitlbee,HIGH,PARTIAL,HIGH,5.9
Azat Khuzhin,C,329acc18a0768c21ba22522f01a5c7f46cacc4d5,https://github.com/libevent/libevent,MEDIUM,NONE,NONE,3.6
Azat Khuzhin,C,96f64a022014a208105ead6c8a7066018449d86d,https://github.com/libevent/libevent,HIGH,PARTIAL,HIGH,5.9
Azat Khuzhin,C,ec65c42052d95d2c23d1d837136d1cf1d9ecef9e,https://github.com/libevent/libevent,MEDIUM,NONE,NONE,3.6
Pierre Ossman,C++,8aa4bc53206c2430bbf0c8f4b642f59a379ee649,https://github.com/TigerVNC/tigervnc,MEDIUM,NONE,NONE,3.6
Michal Srb,C++,18c020124ff1b2441f714da2017f63dba50720ba,https://github.com/TigerVNC/tigervnc,MEDIUM,PARTIAL,HIGH,5.9
Pierre Ossman,C++,b30f10c681ec87720cff85d490f67098568a9cba,https://github.com/TigerVNC/tigervnc,MEDIUM,PARTIAL,HIGH,5.2
Brian P. Hinz,Java,f029745f63ac7d22fb91639b2cb5b3ab56134d6e,https://github.com/TigerVNC/tigervnc,MEDIUM,PARTIAL,HIGH,5.2
plusvic,Objective-C,7f02eca670f29c00a1d2c305e96febae6ce5d37b,https://github.com/VirusTotal/yara,MEDIUM,NONE,NONE,3.6
Victor M. Alvarez,C,83d799804648c2a0895d40a19835d9b757c6fa4e,https://github.com/VirusTotal/yara,MEDIUM,NONE,NONE,3.6
Victor Manuel Alvarez,C,10e8bd3071677dd1fa76beeef4bc2fc427cea5e7,https://github.com/VirusTotal/yara,MEDIUM,NONE,NONE,3.6
Victor M. Alvarez,C,992480c30f75943e9cd6245bb2015c7737f9b661,https://github.com/VirusTotal/yara,MEDIUM,NONE,NONE,5.2
Victor Manuel Alvarez,C,4a342f01e5439b9bb901aff1c6c23c536baeeb3f,https://github.com/VirusTotal/yara,MEDIUM,NONE,NONE,3.6
Dimitri van Heesch,PHP,1cc1adad2de03a0f013881b8960daf89aa155081,https://github.com/doxygen/doxygen,MEDIUM,PARTIAL,LOW,2.7
Caolán McNamara,C++,62a97e6a561ce65e88d4c537a1b82c336f012722,https://github.com/LibreOffice/core,HIGH,PARTIAL,HIGH,5.9
Caolán McNamara,C++,28e61b634353110445e334ccaa415d7fb6629d62,https://github.com/LibreOffice/core,HIGH,PARTIAL,HIGH,5.9
Caolán McNamara,C++,65dcd1d8195069c8c8acb3a188b8e5616c51029c,https://github.com/LibreOffice/core,HIGH,PARTIAL,HIGH,5.9
Caolán McNamara,C++,6e6e54f944a5ebb49e9110bdeff844d00a96c56c,https://github.com/LibreOffice/core,HIGH,PARTIAL,HIGH,5.9
James Heinrich,PHP,162ae709162be3e6c4d942313a278ca5cbdb8e92,https://github.com/JamesHeinrich/phpThumb,MEDIUM,PARTIAL,LOW,2.7
M.Shibuya,Ruby,b13e879eb93b661204e9fb5e55f7afa4f397537a,https://github.com/sferik/rails_admin,MEDIUM,PARTIAL,HIGH,5.9
Oliver Salzburg,JavaScript,877720d2d9bb90dc8233706e81ffa03f99fc9dc8,https://github.com/oliversalzburg/i18n-node-angular,MEDIUM,PARTIAL,LOW,5.3
Guillermo Rauch,JavaScript,2c55b278a491bf45313ecc0825cf800e2f7ff5c1,https://github.com/socketio/engine.io-client,MEDIUM,NONE,NONE,3.6
Alex Hultman,C++,37deefd01f0875e133ea967122e3a5e421b8fcd9,https://github.com/uWebSockets/uWebSockets,MEDIUM,NONE,NONE,3.6
Benjamin Woodruff,JavaScript,c876192aa6ce1f67e22b26a4d175b8478615f42d,https://github.com/sequelize/sequelize,HIGH,PARTIAL,HIGH,5.9
cigamit,PHP,69983495cd41bf0903fe02baeef84b1fa85f2846,https://github.com/Cacti/cacti,MEDIUM,PARTIAL,HIGH,5.9
cigamit,PHP,adf221344359f5b02b8aed43dfb6b33ae5d708c8,https://github.com/Cacti/cacti,MEDIUM,PARTIAL,HIGH,5.2
Patrick,PHP,93f661d8adcfa6618b11522cdab30e97bada33fd,https://github.com/Cacti/cacti,MEDIUM,PARTIAL,LOW,2.7
Joshua Holbrook,JavaScript,71ce93988ead4b561a8592168c72143907189f01,https://github.com/jfhbrook/node-ecstatic,HIGH,NONE,NONE,3.6
Armin Ronacher,Python,9b53045c34e61013dc8f09b7e52a555fa16bed16,https://github.com/pallets/jinja,MEDIUM,NONE,NONE,4.0
Peng Liang,C,1ac703a7d0789e46833f4013a3876c2e3af18ec7,https://github.com/libvirt/libvirt,,,NONE,3.6
Michal Privoznik,C,506e9d6c2d4baaf580d489fff0690c0ff2ff588f,https://github.com/libvirt/libvirt,MEDIUM,PARTIAL,HIGH,3.6
Max Bruckner,C,94df772485c92866ca417d92137747b2e3b0a917,https://github.com/DaveGamble/cJSON,HIGH,PARTIAL,HIGH,5.9
Max Bruckner,C,be749d7efa7c9021da746e685bd6dec79f9dd99b,https://github.com/DaveGamble/cJSON,MEDIUM,NONE,NONE,3.6
Sixto Martin,PHP,fbe808e2fd8fde8cb7e6bf365c5334b5702262da,https://github.com/onelogin/wordpress-saml,MEDIUM,NONE,NONE,3.6
Ian Dunn,PHP,c08d376072f093b650c49dcb44124f43ea0177b1,https://github.com/SupportFlow/supportflow,MEDIUM,PARTIAL,LOW,2.7
Ian Dunn,PHP,c507cc863d161f87c28d0682714bf188ffac1a67,https://github.com/SupportFlow/supportflow,MEDIUM,PARTIAL,LOW,2.7
Samuel Attard,JavaScript,ce361a12e355f9e1e99c989f1ea056c9e502dbe7,https://github.com/electron/electron,HIGH,COMPLETE,HIGH,5.9
Sachiko Eto,PHP,e7d094ca8ab15215c32d6fa04d17e8519c8d21cf,https://github.com/kobebeauty/php-contact-form,MEDIUM,PARTIAL,LOW,2.7
David Lamparter,C,cfb1fae25f8c092e0d17073eaf7bd428ce1cd546,https://github.com/Quagga/quagga,HIGH,PARTIAL,HIGH,5.9
Paweł Krawczyk,C,e4c00eba70a0f72c4de77b5f072c69708ec2beab,https://github.com/kravietz/pam_tacplus,HIGH,PARTIAL,HIGH,5.9
Daniel Gollub,C,4a9852c31c2fd0c0e72fbb689a586aabcfb11cb0,https://github.com/kravietz/pam_tacplus,MEDIUM,NONE,NONE,3.6
ikoniaris,PHP,e6587ec598902763110b70c8bd0a72f7951b4997,https://github.com/ikoniaris/kippo-graph,,,LOW,2.7
Simon Howard,C++,6fcdb8f1f538b9d63e63a5fa199c5514a15d4564,https://github.com/fragglet/lhasa,MEDIUM,PARTIAL,HIGH,5.9
Mathias Buus,JavaScript,eca4beb21e61877d76fdf6bea771f72f39544d9b,https://github.com/mafintosh/is-my-json-valid,MEDIUM,NONE,NONE,3.6
Benjamin Cremer,PHP,d73e9031a5b2ab6e918eb86d1e2b2e873cd3558d,https://github.com/shopware/shopware,HIGH,COMPLETE,HIGH,5.9
Philip Gatzka,PHP,dcb24eb5ec757c991b5a4e2ddced379e5820744d,https://github.com/shopware/shopware,MEDIUM,NONE,NONE,1.4
Ivan Nečas,Ruby,0f764a1720a3a68fd2842e21377c8bfad6d7126f,https://github.com/svenfuchs/safemode,MEDIUM,PARTIAL,HIGH,5.9
Aleksa Sarai,Go,69af385de62ea68e2e608335cffbb0f4aa3db091,https://github.com/opencontainers/runc,LOW,NONE,HIGH,5.9
Aleksa Sarai,C,0a8e4117e7f715d5fbeef398405813ce8e88558b,https://github.com/opencontainers/runc,HIGH,COMPLETE,HIGH,6.0
Aleksa Sarai,Go,0ca91f44f1664da834bc61115a849b56d22f595f,https://github.com/opencontainers/runc,MEDIUM,PARTIAL,HIGH,6.0
Aleksa Sarai,Go,d72d057ba794164c3cce9451a00b72a78b25e1ae,https://github.com/opencontainers/runc,MEDIUM,PARTIAL,LOW,3.4
Lubomir Rintel,C,a4892df306e0532487f1634ba6d4c6d4bb381c7f,https://github.com/jpirko/libndp,MEDIUM,PARTIAL,HIGH,5.9
Lubomir Rintel,C,2af9a55b38b55abbf05fd116ec097d4029115839,https://github.com/jpirko/libndp,MEDIUM,PARTIAL,HIGH,5.9
Lukas Zapletal,Ruby,eef532aa668d656b9d61d9c6edf7c2505f3f43c7,https://github.com/theforeman/smart-proxy,MEDIUM,PARTIAL,HIGH,5.9
Will Ezell,Java,bc4db5d71dc67015572f8e4c6fdf87e29b854d02,https://github.com/dotCMS/core,MEDIUM,PARTIAL,HIGH,5.9
Petr Lautrbach,Python,2d12677629ca319310f6263688bb1b7f676c01b7,https://github.com/fedora-selinux/setroubleshoot,MEDIUM,COMPLETE,HIGH,5.9
Petr Lautrbach,Python,5cd60033ea7f5bdf8c19c27b23ea2d773d9b09f5,https://github.com/fedora-selinux/setroubleshoot,MEDIUM,COMPLETE,HIGH,5.9
Brad Lhotsky,PHP,b4dcbba7a8eb09ba9d38fc69807a8861255736d0,https://github.com/ossec/ossec-wui,MEDIUM,PARTIAL,LOW,2.7
Ivy,PHP,beba390fd86bd991414ebf73e3482966d7115654,https://github.com/ivywe/geeklog-ivywe,MEDIUM,PARTIAL,LOW,2.7
Ivy,HTML,41f4677e2eaa587b80eb9801150c1b402344c43d,https://github.com/ivywe/geeklog-ivywe,MEDIUM,PARTIAL,LOW,2.7
Ivy,PHP,fe20a1bccdfec96125ab3d8dbee6ccbd0767c0be,https://github.com/ivywe/geeklog-ivywe,MEDIUM,PARTIAL,LOW,2.7
Ivy,PHP,3cdb4ebca5746ff1e02b7e434d5722044d1d09d1,https://github.com/ivywe/geeklog-ivywe,MEDIUM,PARTIAL,LOW,2.7
David Gutierrez,Java,8574899e3b6455547b534f570b2330ff772e524b,https://github.com/dashbuilder/dashbuilder,HIGH,PARTIAL,HIGH,5.9
Adam C. Emerson,C++,b3118cabb8060a8cc6a01c4e8264cb18e7b1745a,https://github.com/ceph/ceph,MEDIUM,NONE,NONE,3.6
Sage Weil,C++,8f396cf35a3826044b089141667a196454c0a587,https://github.com/ceph/ceph,LOW,PARTIAL,HIGH,3.6
Guillaume Abrioux,Python,47c33179f9a15ae95cc1579a421be89378602656,https://github.com/ceph/ceph,,,,
Joshua Hill,C,4397b3376dc4e4cb1c991d0aed61ce6482614196,https://github.com/libimobiledevice/libusbmuxd,MEDIUM,PARTIAL,LOW,1.4
Joshua Hill,C,df1f5c4d70d0c19ad40072f5246ca457e7f9849e,https://github.com/libimobiledevice/libimobiledevice,MEDIUM,PARTIAL,LOW,1.4
Gerald Combs,Perl,b4d16b4495b732888e12baf5b8a7e9bf2665e22b,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Guy Harris,C,5efb45231671baa2db2011d8f67f9d6e72bc455b,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Guy Harris,C++,f5ec0afb766f19519ea9623152cca3bbe2229500,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Guy Harris,C,6a140eca7b78b230f1f90a739a32257476513c78,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Michael Mann,C,2cb5985bf47bdc8bea78d28483ed224abdd33dc6,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Guy Harris,C,11edc83b98a61e890d7bb01855389d40e984ea82,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Guy Harris,C++,a66628e425db725df1ac52a3c573a03357060ddd,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Guy Harris,C,3270dfac43da861c714df76513456b46765ff47f,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Michael Mann,C,b6d838eebf4456192360654092e5587c5207f185,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Michael Mann,C,9b0b20b8d5f8c9f7839d58ff6c5900f7e19283b4,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Evan Huus,SQL,7d7190695ce2ff269fdffb04e87139995cde21f4,https://github.com/wireshark/wireshark,MEDIUM,NONE,NONE,3.6
Remi Gacogne,C++,881b5b03a590198d03008e4200dd00cc537712f3,https://github.com/PowerDNS/pdns,MEDIUM,NONE,NONE,3.6
nov,PHP,1cce55e27adf0274193eb1cd74b927a398a3df4b,https://github.com/nov/jose-php,MEDIUM,NONE,NONE,1.4
nov,PHP,f03b986b4439e20b0fd635109b48afe96cf0099b,https://github.com/nov/jose-php,MEDIUM,NONE,NONE,1.4
Jessica González,PHP,19e560b9f3e8fc6d7d9d60c1ff617b5ed5c08008,https://github.com/SimpleMachines/SMF2.1,MEDIUM,PARTIAL,HIGH,5.9
Kornel Lesiński,C,b7c217680cda02dddced245d237ebe8c383be285,https://github.com/pornel/pngquant,MEDIUM,PARTIAL,HIGH,5.9
Gregory Haynes,CoffeeScript,8573c2ee172f66c1667de49685c88fdc8883ca8b,https://github.com/openstack-infra/puppet-gerrit,MEDIUM,PARTIAL,LOW,2.7
Steffen Jaeckel,C,5eb9743410ce4657e9d54fef26a2ee31a1b5dd09,https://github.com/libtom/libtomcrypt,MEDIUM,PARTIAL,HIGH,3.6
Florian Forster,C,b589096f907052b3a4da2b9ccc9b0e2e888dfc18,https://github.com/collectd/collectd,MEDIUM,PARTIAL,HIGH,5.2
Pavel Rochnyack,C,d16c24542b2f96a194d43a73c2e5778822b9cb47,https://github.com/collectd/collectd,HIGH,COMPLETE,HIGH,5.9
Johan Pascal,C,bbb1e6e2f467ee4bd7b9a8c800e4f07343d7d99b,https://github.com/BelledonneCommunications/bzrtp,MEDIUM,PARTIAL,HIGH,3.6
Simo Sorce,Python,eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba,https://github.com/latchset/jwcrypto,MEDIUM,NONE,NONE,3.6
Will Estes,Haskell,a5cbe929ac3255d371e698f62dc256afe7006466,https://github.com/westes/flex,HIGH,PARTIAL,HIGH,5.9
sjaakola,C++,0b5a5258abbeaf8a0c3a18c7e753699787fdf46e,https://github.com/MariaDB/server,MEDIUM,PARTIAL,HIGH,5.9
Vladislav Vaintroub,C,b1351c15946349f9daa7e5297fb2ac6f3139e4a8,https://github.com/MariaDB/server,LOW,NONE,NONE,3.6
ryancaicse,C,e1eb39a446c30b8459c39fd7f2ee1c55a36e97d2,https://github.com/MariaDB/server,LOW,NONE,NONE,3.6
Daniel Black,C,7c30bc38a588b22b01f11130cfe99e7f36accf94,https://github.com/MariaDB/server,LOW,NONE,NONE,3.6
Ignace Mouzannar,Python,e72dfcd1f258193f9aaea3591ecbdaed207661a0,https://github.com/ghantoos/lshell,HIGH,COMPLETE,HIGH,6.0
Ignace Mouzannar,Python,a686f71732a3d0f16df52ef46ab8a49ee0083c68,https://github.com/ghantoos/lshell,HIGH,COMPLETE,HIGH,6.0
Harry Sintonen,C,39ce47f219b09c380b81f89fe54ac586c8db6bde,https://github.com/curl/curl,LOW,NONE,NONE,1.4
Daniel Stenberg,C,ba1dbd78e5f1ed67c1b8d37ac89d90e5e330b628,https://github.com/curl/curl,HIGH,PARTIAL,HIGH,5.9
Daniel Stenberg,C,81d135d67155c5295b1033679c606165d4e28f3f,https://github.com/curl/curl,HIGH,PARTIAL,HIGH,5.9
Daniel Stenberg,C,f3a24d7916b9173c69a3e0ee790102993833d6c5,https://github.com/curl/curl,HIGH,PARTIAL,HIGH,5.9
Daniel Stenberg,C,d530e92f59ae9bb2d47066c3c460b25d2ffeb211,https://github.com/curl/curl,MEDIUM,NONE,NONE,5.2
Aaron Jones,C,818a3fda944b26d4814132cee14cfda4ea4aa824,https://github.com/charybdis-ircd/charybdis,MEDIUM,PARTIAL,HIGH,5.9
Bram Matthys,C,f473e355e1dc422c4f019dbf86bc50ba1a34a766,https://github.com/unrealircd/unrealircd,MEDIUM,PARTIAL,HIGH,5.9
Matthew Beeching,C,f50a84bad996d438e7b31b9e74c32a41e43f8be5,https://github.com/evilnet/nefarious2,HIGH,PARTIAL,HIGH,5.9
yurabakhtin,PHP,9a4ab85439d1b838ee7b8eeebbf59174bb787811,https://github.com/b2evolution/b2evolution,MEDIUM,PARTIAL,LOW,2.7
yurabakhtin,PHP,dd975fff7fce81bf12f9c59edb1a99475747c83c,https://github.com/b2evolution/b2evolution,LOW,PARTIAL,LOW,2.7
yurabakhtin,PHP,25c21cf9cc4261324001f9039509710b37ee2c4d,https://github.com/b2evolution/b2evolution,HIGH,PARTIAL,HIGH,5.9
yurabakhtin,PHP,999b5ad1d59760d7e450ceb541f55432fc74cd27,https://github.com/b2evolution/b2evolution,HIGH,PARTIAL,HIGH,5.9
Erwin Rommel H. Satingin,PHP,261dbd5b294e707af766691e65a177a290314a6e,https://github.com/b2evolution/b2evolution,LOW,PARTIAL,LOW,2.7
Erwin Rommel H. Satingin,PHP,26841d9c81f27ad23b2f6e4bd5eaec7f2f58dfe0,https://github.com/b2evolution/b2evolution,MEDIUM,PARTIAL,HIGH,5.2
yurabakhtin,PHP,ce5b36e44b714b18b0bcd34c6db0187b8d13bab8,https://github.com/b2evolution/b2evolution,LOW,PARTIAL,LOW,2.7
yurabakhtin,PHP,b899d654d931f3bf3cfbbdd71e0d1a0f3a16d04c,https://github.com/b2evolution/b2evolution,HIGH,PARTIAL,HIGH,5.9
yurabakhtin,PHP,0096a3ebc85f6aadbda2c4427cd092a538b161d2,https://github.com/b2evolution/b2evolution,HIGH,PARTIAL,HIGH,5.9
Nguyen Anh Quynh,C,87a25bb543c8e4c09b48d4b4a6c7db31ce58df06,https://github.com/aquynh/capstone,MEDIUM,NONE,NONE,3.6
